"qes_year","qes_code","qes_name_en","age_group","turnout","vote_choice","sovereignty_support"
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",0,"",
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","18-24",0,"",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PVQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",0,"",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",0,"",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"Don't know / Refused",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",0,"",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"ADQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",0,"",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PVQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"Other party",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","",0,"",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",
2008,"qes2008","Quebec Election Study 2008","45-54",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"Don't know / Refused",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","55-64",1,"Don't know / Refused",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PVQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",1
2008,"qes2008","Quebec Election Study 2008","",1,"Don't know / Refused",0
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","",1,"Don't know / Refused",
2008,"qes2008","Quebec Election Study 2008","55-64",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",
2008,"qes2008","Quebec Election Study 2008","18-24",1,"QS",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"Don't know / Refused",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PLQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",0,"",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",0,"",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",0,"",1
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PLQ",
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"QS",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",0,"",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"Don't know / Refused",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",
2008,"qes2008","Quebec Election Study 2008","25-34",1,"QS",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"Did not vote / None",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"Did not vote / None",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"QS",
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PLQ",
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",,"",
2008,"qes2008","Quebec Election Study 2008","55-64",1,"Don't know / Refused",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"Did not vote / None",0
2008,"qes2008","Quebec Election Study 2008","18-24",0,"",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",0,"",0
2008,"qes2008","Quebec Election Study 2008","35-44",0,"",
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PVQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"Don't know / Refused",
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","",1,"ADQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"Don't know / Refused",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"Other party",
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"Don't know / Refused",
2008,"qes2008","Quebec Election Study 2008","18-24",0,"",
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PVQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",0,"",
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"Don't know / Refused",
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","65+",0,"",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",1
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",,"",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"Don't know / Refused",1
2008,"qes2008","Quebec Election Study 2008","18-24",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",0,"",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"Don't know / Refused",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",0,"",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"Don't know / Refused",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PLQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","65+",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PLQ",
2008,"qes2008","Quebec Election Study 2008","65+",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",1,"Don't know / Refused",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","18-24",1,"ADQ",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"Don't know / Refused",
2008,"qes2008","Quebec Election Study 2008","25-34",0,"",0
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"ADQ",
2008,"qes2008","Quebec Election Study 2008","55-64",1,"ADQ",1
2008,"qes2008","Quebec Election Study 2008","45-54",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","55-64",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","25-34",1,"PQ",1
2008,"qes2008","Quebec Election Study 2008","18-24",1,"PVQ",1
2008,"qes2008","Quebec Election Study 2008","35-44",1,"PLQ",0
2008,"qes2008","Quebec Election Study 2008","55-64",0,"",0
2008,"qes2008","Quebec Election Study 2008","65+",1,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PVQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PVQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"ADQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PVQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"Don't know / Refused",
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"PLQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"PQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PLQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"Don't know / Refused",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"ADQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PVQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PVQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"Did not vote / None",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"ADQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"Don't know / Refused",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PLQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"QS",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"ADQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","18-24",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"Don't know / Refused",
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"ADQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"Don't know / Refused",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"Don't know / Refused",
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"Don't know / Refused",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"Don't know / Refused",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","25-34",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","45-54",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","35-44",,"ADQ",0
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"PQ",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","55-64",,"Don't know / Refused",1
2009,"qes_crop_2007_2010","CROP Quebec Opinion Polls (2007-2010)","65+",,"PLQ",0
